company,week_start,nyt_pos_share,nyt_neu_share,nyt_neg_share,NYT_mention,nyt_sentiment,nyt_non_neutral_share,num_memes,mean_meme_sentiment,meme_spike,nyt_sentiment_L1,nyt_sentiment_L2,nyt_sentiment_L3,nyt_sentiment_L4,nyt_pos_share_L1,nyt_pos_share_L2,nyt_pos_share_L3,nyt_pos_share_L4,nyt_neg_share_L1,nyt_neg_share_L2,nyt_neg_share_L3,nyt_neg_share_L4,nyt_non_neutral_share_L1,nyt_non_neutral_share_L2,nyt_non_neutral_share_L3,nyt_non_neutral_share_L4,NYT_mention_L1,NYT_mention_L2,NYT_mention_L3,NYT_mention_L4,num_memes_z,num_memes_rel,meme_engagement,log1p_meme_volume,log1p_meme_engagement,iso_year,iso_week,num_memes_L1,num_memes_L2,num_memes_L3,num_memes_L4,mean_meme_sentiment_L1,mean_meme_sentiment_L2,mean_meme_sentiment_L3,mean_meme_sentiment_L4,meme_engagement_L1,meme_engagement_L2,meme_engagement_L3,meme_engagement_L4
nestle,2023-12-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2023,52,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-01-01,0.0885582547232265,0.8203878293317284,0.0910539187028743,1,-0.0024956639796477,0.1796121706682716,2,-0.2291824799978599,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.3692744729379982,1.0,0.6931471805599453,1.0986122886681098,0.5265890341390445,2024,1,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-01-08,,,,0,,,0,,,-0.0024956639796477,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,2024,2,2.0,0.0,0.0,0.0,-0.2291824799978599,,,,0.6931471805599453,,,
nestle,2024-01-15,,,,0,,,0,,,,-0.0024956639796477,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,0.0,0.0,2024,3,0.0,2.0,0.0,0.0,,-0.2291824799978599,,,,0.6931471805599453,,
nestle,2024-01-22,,,,0,,,0,,,,,-0.0024956639796477,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,0.0,0.0,2024,4,0.0,0.0,2.0,0.0,,,-0.2291824799978599,,,,0.6931471805599453,
nestle,2024-01-29,,,,0,,,0,,,,,,-0.0024956639796477,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,0.0,0.0,2024,5,0.0,0.0,0.0,2.0,,,,-0.2291824799978599,,,,0.6931471805599453
nestle,2024-02-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,6,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-02-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,7,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-02-19,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,8,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-02-26,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,9,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-03-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,10,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-03-11,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,11,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-03-18,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,12,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-03-25,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,13,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-04-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,14,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-04-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,15,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-04-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,16,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-04-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,17,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-04-29,0.2746156863945057,0.7061753529181273,0.0192089553626404,4,0.2554067310318652,0.2938246470818727,2,-0.1958121909538022,0.0,,,,,0.0885582547232265,,,,0.0910539187028743,,,,0.1796121706682716,,,,0.0,0.0,0.0,0.0,-0.3692744729379982,1.0,1.5890269151739729,1.0986122886681098,0.9512820966883149,2024,18,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-05-06,,,,0,,,0,,,0.2554067310318652,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,,,,0.0,0.0,2024,19,2.0,0.0,0.0,0.0,-0.1958121909538022,,,,1.5890269151739729,,,
nestle,2024-05-13,,,,0,,,0,,,,0.2554067310318652,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,,,,0.0,0.0,2024,20,0.0,2.0,0.0,0.0,,-0.1958121909538022,,,,1.5890269151739729,,
nestle,2024-05-20,,,,0,,,0,,,,,0.2554067310318652,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,,,0.0,0.0,2024,21,0.0,0.0,2.0,0.0,,,-0.1958121909538022,,,,1.5890269151739729,
nestle,2024-05-27,,,,0,,,0,,,,,,0.2554067310318652,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,0.0,0.0,2024,22,0.0,0.0,0.0,2.0,,,,-0.1958121909538022,,,,1.5890269151739729
nestle,2024-06-03,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,23,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-06-10,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,2.0302215052732095,0.0,1.1086357208998712,2024,24,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-06-17,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,25,0.0,0.0,0.0,0.0,,,,,2.0302215052732095,,,
nestle,2024-06-24,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,26,0.0,0.0,0.0,0.0,,,,,,2.0302215052732095,,
nestle,2024-07-01,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,27,0.0,0.0,0.0,0.0,,,,,,,2.0302215052732095,
nestle,2024-07-08,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,28,0.0,0.0,0.0,0.0,,,,,,,,2.0302215052732095
nestle,2024-07-15,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,29,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-07-22,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,30,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-07-29,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,31,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-08-05,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,32,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-08-12,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,33,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-08-19,0.0461721407189251,0.8679304676220851,0.0858973880847703,1,-0.0397252473658452,0.1320695323779148,7,-0.1405620964274757,1.0,,,,,0.2746156863945057,0.0885582547232265,,,0.0192089553626404,0.0910539187028743,,,0.2938246470818727,0.1796121706682716,,,0.0,0.0,0.0,0.0,1.4770978917519928,1.0,1.7308657724027352,2.0794415416798357,1.0046186916691622,2024,34,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-08-26,,,,0,,,0,,,-0.0397252473658452,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,2024,35,7.0,0.0,0.0,0.0,-0.1405620964274757,,,,1.7308657724027352,,,
nestle,2024-09-02,,,,0,,,0,,,,-0.0397252473658452,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,0.0,0.0,2024,36,0.0,7.0,0.0,0.0,,-0.1405620964274757,,,,1.7308657724027352,,
nestle,2024-09-09,,,,0,,,0,,,,,-0.0397252473658452,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,0.0,0.0,2024,37,0.0,0.0,7.0,0.0,,,-0.1405620964274757,,,,1.7308657724027352,
nestle,2024-09-16,,,,0,,,0,,,,,,-0.0397252473658452,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,0.0,0.0,2024,38,0.0,0.0,0.0,7.0,,,,-0.1405620964274757,,,,1.7308657724027352
nestle,2024-09-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,39,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-09-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,40,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-10-07,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,41,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-10-14,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,42,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-10-21,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,2.063567192522546,0.0,1.1195799861966884,2024,43,0.0,0.0,0.0,0.0,,,,,,,,
nestle,2024-10-28,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,44,0.0,0.0,0.0,0.0,,,,,2.063567192522546,,,
nestle,2024-11-04,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,45,0.0,0.0,0.0,0.0,,,,,,2.063567192522546,,
nestle,2024-11-11,0.084378851300957,0.8938731655248038,0.0217479835406349,2,0.062630867760322,0.1061268344751962,1,-0.0275299547381848,0.0,,,,,0.0461721407189251,0.2746156863945057,0.0885582547232265,,0.0858973880847703,0.0192089553626404,0.0910539187028743,,0.1320695323779148,0.2938246470818727,0.1796121706682716,,0.0,0.0,0.0,0.0,-0.7385489458759964,0.2727272727272727,0.6931471805599453,0.6931471805599453,0.5265890341390445,2024,46,0.0,0.0,0.0,0.0,,,,,,,2.063567192522546,
nestle,2024-11-18,,,,0,,,0,,,0.062630867760322,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,0.0,0.0,2024,47,1.0,0.0,0.0,0.0,-0.0275299547381848,,,,0.6931471805599453,,,2.063567192522546
nestle,2024-11-25,,,,0,,,0,,,,0.062630867760322,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,0.0,0.0,2024,48,0.0,1.0,0.0,0.0,,-0.0275299547381848,,,,0.6931471805599453,,
nestle,2024-12-02,,,,0,,,0,,,,,0.062630867760322,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,,5.676753802268282,0.0,1.8986319116885528,2024,49,0.0,0.0,1.0,0.0,,,-0.0275299547381848,,,,0.6931471805599453,
nestle,2024-12-09,,,,0,,,0,,,,,,0.062630867760322,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,0.0,0.0,2024,50,0.0,0.0,0.0,1.0,,,,-0.0275299547381848,5.676753802268282,,,0.6931471805599453
nestle,2024-12-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,51,0.0,0.0,0.0,0.0,,,,,,5.676753802268282,,
nestle,2024-12-23,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2024,52,0.0,0.0,0.0,0.0,,,,,,,5.676753802268282,
nestle,2024-12-30,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2025,1,0.0,0.0,0.0,0.0,,,,,,,,5.676753802268282
netflix,2023-01-02,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2023,1,,,,,,,,,,,,
netflix,2023-01-09,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,2023,2,0.0,,,,,,,,,,,
netflix,2023-01-16,,,,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,2023,3,0.0,0.0,,,,,,,,,,
netflix,2023-01-23,0.0983307107825798,0.6452653263544764,0.2564039416871929,17,-0.158073230904613,0.3547346736455236,1,-0.0235375720669708,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-0.8233895125547175,1.0,3.218875824868201,0.6931471805599453,1.4395687003478859,2023,4,0.0,0.0,0.0,,,,,,,,,
netflix,2023-01-30,,,,0,,,0,,,-0.158073230904613,,,,,,,,,,,,,,,,17.0,0.0,0.0,0.0,,,,0.0,0.0,2023,5,1.0,0.0,0.0,0.0,-0.0235375720669708,,,,3.218875824868201,,,
netflix,2023-02-06,,,,0,,,0,,,,-0.158073230904613,,,,,,,,,,,,,,,0.0,17.0,0.0,0.0,,,,0.0,0.0,2023,6,0.0,1.0,0.0,0.0,,-0.0235375720669708,,,,3.218875824868201,,
netflix,2023-02-13,,,,0,,,0,,,,,-0.158073230904613,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,,,,0.0,0.0,2023,7,0.0,0.0,1.0,0.0,,,-0.0235375720669708,,,,3.218875824868201,
netflix,2023-02-20,,,,0,,,0,,,,,,-0.158073230904613,,,,,,,,,,,,,0.0,0.0,0.0,17.0,,,,0.0,0.0,2023,8,0.0,0.0,0.0,1.0,,,,-0.0235375720669708,,,,3.218875824868201
netflix,2023-02-27,0.0011548986706305,0.8452190675518729,0.1536260408490244,11,-0.1524711421783939,0.154780932448127,1,-0.1111995067776661,0.0,,,,,0.0983307107825798,,,,0.2564039416871929,,,,0.3547346736455236,,,,0.0,0.0,0.0,0.0,-0.8233895125547175,1.0,3.5263605246161616,0.6931471805599453,1.5099182003836584,2023,9,0.0,0.0,0.0,0.0,,,,,,,,
netflix,2023-03-06,,,,0,,,0,,,-0.1524711421783939,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,,,,0.0,0.0,2023,10,1.0,0.0,0.0,0.0,-0.1111995067776661,,,,3.5263605246161616,,,
netflix,2023-03-13,,,,0,,,0,,,,-0.1524711421783939,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,,,,0.0,0.0,2023,11,0.0,1.0,0.0,0.0,,-0.1111995067776661,,,,3.5263605246161616,,
netflix,2023-03-20,,,,0,,,0,,,,,-0.1524711421783939,,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,,,0.0,0.0,2023,12,0.0,0.0,1.0,0.0,,,-0.1111995067776661,,,,3.5263605246161616,
netflix,2023-03-27,,,,0,,,0,,,,,,-0.1524711421783939,,,,,,,,,,,,,0.0,0.0,0.0,11.0,,,,0.0,0.0,2023,13,0.0,0.0,0.0,1.0,,,,-0.1111995067776661,,,,3.5263605246161616
netflix,2023-04-03,0.031917041379445,0.9517804224095424,0.0163025207068122,20,0.0156145206726328,0.0482195775904574,1,0.0756446081692843,0.0,,,,,0.0011548986706305,0.0983307107825798,,,0.1536260408490244,0.2564039416871929,,,0.154780932448127,0.3547346736455236,,,0.0,0.0,0.0,0.0,-0.8233895125547175,1.0,1.0986122886681098,0.6931471805599453,0.7412763113750153,2023,14,0.0,0.0,0.0,0.0,,,,,,,,
netflix,2023-04-10,0.0191270989932748,0.9245184354840468,0.0563544599487533,16,-0.0372273609554784,0.0754815645159532,1,0.0316242498006431,0.0,0.0156145206726328,,,,0.031917041379445,0.0011548986706305,0.0983307107825798,,0.0163025207068122,0.1536260408490244,0.2564039416871929,,0.0482195775904574,0.154780932448127,0.3547346736455236,,20.0,0.0,0.0,0.0,-0.8233895125547175,1.0,3.912023005428146,0.6931471805599453,1.5916858743493758,2023,15,1.0,0.0,0.0,0.0,0.0756446081692843,,,,1.0986122886681098,,,
netflix,2023-04-17,0.0502773472990533,0.727769586235148,0.221953069232914,16,-0.1716757219338607,0.272230413764852,3,-0.1038545066506486,0.0,-0.0372273609554784,0.0156145206726328,,,0.0191270989932748,0.031917041379445,0.0011548986706305,0.0983307107825798,0.0563544599487533,0.0163025207068122,0.1536260408490244,0.2564039416871929,0.0754815645159532,0.0482195775904574,0.154780932448127,0.3547346736455236,16.0,20.0,0.0,0.0,0.4411015245828842,3.0,4.18489505845962,1.3862943611198906,1.645749602028188,2023,16,1.0,1.0,0.0,0.0,0.0316242498006431,0.0756446081692843,,,3.912023005428146,1.0986122886681098,,
netflix,2023-04-24,,,,0,,,0,,,-0.1716757219338607,-0.0372273609554784,0.0156145206726328,,,,,,,,,,,,,,16.0,16.0,20.0,0.0,,,,0.0,0.0,2023,17,3.0,1.0,1.0,0.0,-0.1038545066506486,0.0316242498006431,0.0756446081692843,,4.18489505845962,3.912023005428146,1.0986122886681098,
netflix,2023-05-01,,,,0,,,0,,,,-0.1716757219338607,-0.0372273609554784,0.0156145206726328,,,,,,,,,,,,,0.0,16.0,16.0,20.0,,,,0.0,0.0,2023,18,0.0,3.0,1.0,1.0,,-0.1038545066506486,0.0316242498006431,0.0756446081692843,,4.18489505845962,3.912023005428146,1.0986122886681098
netflix,2023-05-08,,,,0,,,0,,,,,-0.1716757219338607,-0.0372273609554784,,,,,,,,,,,,,0.0,0.0,16.0,16.0,,,,0.0,0.0,2023,19,0.0,0.0,3.0,1.0,,,-0.1038545066506486,0.0316242498006431,,,4.18489505845962,3.912023005428146
netflix,2023-05-15,0.1582447711498925,0.6456394369595138,0.1961157862034388,19,-0.0378710150535462,0.3543605630404862,1,0.0261198842572412,0.0,,,,-0.1716757219338607,0.0502773472990533,0.0191270989932748,0.031917041379445,0.0011548986706305,0.221953069232914,0.0563544599487533,0.0163025207068122,0.1536260408490244,0.272230413764852,0.0754815645159532,0.0482195775904574,0.154780932448127,0.0,0.0,0.0,16.0,-0.8233895125547175,0.7142857142857143,2.6390573296152584,0.6931471805599453,1.2917246727283112,2023,20,0.0,0.0,0.0,3.0,,,,-0.1038545066506486,,,,4.18489505845962
netflix,2023-05-22,,,,0,,,0,,,-0.0378710150535462,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,,,,0.0,0.0,2023,21,1.0,0.0,0.0,0.0,0.0261198842572412,,,,2.6390573296152584,,,
netflix,2023-05-29,0.0223735909211598,0.924900095814012,0.0527263089397017,15,-0.0303527180185419,0.0750999041859878,1,-0.22004001653886,0.0,,-0.0378710150535462,,,0.1582447711498925,0.0502773472990533,0.0191270989932748,0.031917041379445,0.1961157862034388,0.221953069232914,0.0563544599487533,0.0163025207068122,0.3543605630404862,0.272230413764852,0.0754815645159532,0.0482195775904574,0.0,19.0,0.0,0.0,-0.8233895125547175,0.75,4.543294782270004,0.6931471805599453,1.712589050021264,2023,22,0.0,1.0,0.0,0.0,,0.0261198842572412,,,,2.6390573296152584,,
netflix,2023-06-05,,,,0,,,0,,,-0.0303527180185419,,-0.0378710150535462,,,,,,,,,,,,,,15.0,0.0,19.0,0.0,,,,0.0,0.0,2023,23,1.0,0.0,1.0,0.0,-0.22004001653886,,0.0261198842572412,,4.543294782270004,,2.6390573296152584,
netflix,2023-06-12,,,,0,,,0,,,,-0.0303527180185419,,-0.0378710150535462,,,,,,,,,,,,,0.0,15.0,0.0,19.0,,,,0.0,0.0,2023,24,0.0,1.0,0.0,1.0,,-0.22004001653886,,0.0261198842572412,,4.543294782270004,,2.6390573296152584
netflix,2023-06-19,0.0088448766738279,0.930353620197252,0.060801489211725,16,-0.051956612537897,0.069646379802748,1,-0.0753962585936278,0.0,,,-0.0303527180185419,,0.0223735909211598,0.1582447711498925,0.0502773472990533,0.0191270989932748,0.0527263089397017,0.1961157862034388,0.221953069232914,0.0563544599487533,0.0750999041859878,0.3543605630404862,0.272230413764852,0.0754815645159532,0.0,0.0,15.0,0.0,-0.8233895125547175,0.7777777777777777,0.6931471805599453,0.6931471805599453,0.5265890341390445,2023,25,0.0,0.0,1.0,0.0,,,-0.22004001653886,,,,4.543294782270004,
netflix,2023-06-26,0.1145068976569501,0.8646786213066662,0.0208144876995038,14,0.0936924099574462,0.1353213786933338,1,-0.4712816356841358,0.0,-0.051956612537897,,,-0.0303527180185419,0.0088448766738279,0.0223735909211598,0.1582447711498925,0.0502773472990533,0.060801489211725,0.0527263089397017,0.1961157862034388,0.221953069232914,0.069646379802748,0.0750999041859878,0.3543605630404862,0.272230413764852,16.0,0.0,0.0,15.0,-0.8233895125547175,0.8,3.091042453358316,0.6931471805599453,1.4087998161504007,2023,26,1.0,0.0,0.0,1.0,-0.0753962585936278,,,-0.22004001653886,0.6931471805599453,,,4.543294782270004
netflix,2023-07-03,,,,0,,,0,,,0.0936924099574462,-0.051956612537897,,,,,,,,,,,,,,,14.0,16.0,0.0,0.0,,,,0.0,0.0,2023,27,1.0,1.0,0.0,0.0,-0.4712816356841358,-0.0753962585936278,,,3.091042453358316,0.6931471805599453,,
netflix,2023-07-10,0.1301261762395888,0.7775490234135858,0.0923247913727528,31,0.0378013848668359,0.2224509765864142,1,-0.1006660320808805,0.0,,0.0936924099574462,-0.051956612537897,,0.1145068976569501,0.0088448766738279,0.0223735909211598,0.1582447711498925,0.0208144876995038,0.060801489211725,0.0527263089397017,0.1961157862034388,0.1353213786933338,0.069646379802748,0.0750999041859878,0.3543605630404862,0.0,14.0,16.0,0.0,-0.8233895125547175,0.8,0.6931471805599453,0.6931471805599453,0.5265890341390445,2023,28,0.0,1.0,1.0,0.0,,-0.4712816356841358,-0.0753962585936278,,,3.091042453358316,0.6931471805599453,
netflix,2023-07-17,0.1616580097290251,0.6784482132288387,0.1598937820541817,25,0.0017642276748434,0.3215517867711612,2,0.0991577117238193,0.0,0.0378013848668359,,0.0936924099574462,-0.051956612537897,0.1301261762395888,0.1145068976569501,0.0088448766738279,0.0223735909211598,0.0923247913727528,0.0208144876995038,0.060801489211725,0.0527263089397017,0.2224509765864142,0.1353213786933338,0.069646379802748,0.0750999041859878,31.0,0.0,14.0,16.0,-0.1911439939859166,1.6,0.6931471805599453,1.0986122886681098,0.5265890341390445,2023,29,1.0,0.0,1.0,1.0,-0.1006660320808805,,-0.4712816356841358,-0.0753962585936278,0.6931471805599453,,3.091042453358316,0.6931471805599453
netflix,2023-07-24,,,,0,,,0,,,0.0017642276748434,0.0378013848668359,,0.0936924099574462,,,,,,,,,,,,,25.0,31.0,0.0,14.0,,,,0.0,0.0,2023,30,2.0,1.0,0.0,1.0,0.0991577117238193,-0.1006660320808805,,-0.4712816356841358,0.6931471805599453,0.6931471805599453,,3.091042453358316
netflix,2023-07-31,,,,0,,,0,,,,0.0017642276748434,0.0378013848668359,,,,,,,,,,,,,,0.0,25.0,31.0,0.0,,,,0.0,0.0,2023,31,0.0,2.0,1.0,0.0,,0.0991577117238193,-0.1006660320808805,,,0.6931471805599453,0.6931471805599453,
netflix,2023-08-07,,,,0,,,0,,,,,0.0017642276748434,0.0378013848668359,,,,,,,,,,,,,0.0,0.0,25.0,31.0,,,,0.0,0.0,2023,32,0.0,0.0,2.0,1.0,,,0.0991577117238193,-0.1006660320808805,,,0.6931471805599453,0.6931471805599453
netflix,2023-08-14,,,,0,,,0,,,,,,0.0017642276748434,,,,,,,,,,,,,0.0,0.0,0.0,25.0,,,,0.0,0.0,2023,33,0.0,0.0,0.0,2.0,,,,0.0991577117238193,,,,0.6931471805599453
netflix,2023-08-21,0.1313519058923363,0.8320932249685534,0.0365548669014199,16,0.0947970389909163,0.1679067750314465,2,-0.1991077523032345,0.0,,,,,0.1616580097290251,0.1301261762395888,0.1145068976569501,0.0088448766738279,0.1598937820541817,0.0923247913727528,0.0208144876995038,0.060801489211725,0.3215517867711612,0.2224509765864142,0.1353213786933338,0.069646379802748,0.0,0.0,0.0,0.0,-0.1911439939859166,1.4545454545454546,2.5312975165134834,1.0986122886681098,1.2616653718259012,2023,34,0.0,0.0,0.0,0.0,,,,,,,,
netflix,2023-08-28,,,,0,,,0,,,0.0947970389909163,,,,,,,,,,,,,,,,16.0,0.0,0.0,0.0,,,,0.0,0.0,2023,35,2.0,0.0,0.0,0.0,-0.1991077523032345,,,,2.5312975165134834,,,
netflix,2023-09-04,,,,0,,,0,,,,0.0947970389909163,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,,,,0.0,0.0,2023,36,0.0,2.0,0.0,0.0,,-0.1991077523032345,,,,2.5312975165134834,,
netflix,2023-09-11,,,,0,,,0,,,,,0.0947970389909163,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,,,,0.0,0.0,2023,37,0.0,0.0,2.0,0.0,,,-0.1991077523032345,,,,2.5312975165134834,
netflix,2023-09-18,0.1673443950186393,0.653209597173347,0.1794459934067297,16,-0.0121015983880903,0.3467904028266529,1,0.0627705274514482,0.0,,,,0.0947970389909163,0.1313519058923363,0.1616580097290251,0.1301261762395888,0.1145068976569501,0.0365548669014199,0.1598937820541817,0.0923247913727528,0.0208144876995038,0.1679067750314465,0.3215517867711612,0.2224509765864142,0.1353213786933338,0.0,0.0,0.0,16.0,-0.8233895125547175,0.6666666666666666,0.6931471805599453,0.6931471805599453,0.5265890341390445,2023,38,0.0,0.0,0.0,2.0,,,,-0.1991077523032345,,,,2.5312975165134834
netflix,2023-09-25,0.0770604582625204,0.8878909793633144,0.0350485580881265,18,0.0420119001743938,0.1121090206366856,2,0.1154739951230112,0.0,-0.0121015983880903,,,,0.1673443950186393,0.1313519058923363,0.1616580097290251,0.1301261762395888,0.1794459934067297,0.0365548669014199,0.1598937820541817,0.0923247913727528,0.3467904028266529,0.1679067750314465,0.3215517867711612,0.2224509765864142,16.0,0.0,0.0,0.0,-0.1911439939859166,1.6,0.6931471805599453,1.0986122886681098,0.5265890341390445,2023,39,1.0,0.0,0.0,0.0,0.0627705274514482,,,,0.6931471805599453,,,
netflix,2023-10-02,,,,0,,,0,,,0.0420119001743938,-0.0121015983880903,,,,,,,,,,,,,,,18.0,16.0,0.0,0.0,,,,0.0,0.0,2023,40,2.0,1.0,0.0,0.0,0.1154739951230112,0.0627705274514482,,,0.6931471805599453,0.6931471805599453,,
netflix,2023-10-09,,,,0,,,0,,,,0.0420119001743938,-0.0121015983880903,,,,,,,,,,,,,,0.0,18.0,16.0,0.0,,,,0.0,0.0,2023,41,0.0,2.0,1.0,0.0,,0.1154739951230112,0.0627705274514482,,,0.6931471805599453,0.6931471805599453,
