company,week_start,mean_pos,mean_neu,mean_neg,NYT_mention,sentiment_score,non_neutral_share,num_memes,mean_meme_sentiment,meme_engagement,meme_spike,log1p_meme_volume,log1p_meme_engagement,iso_year,iso_week,sentiment_score_L1,sentiment_score_L2,sentiment_score_L3,sentiment_score_L4,mean_pos_L1,mean_pos_L2,mean_pos_L3,mean_pos_L4,mean_neg_L1,mean_neg_L2,mean_neg_L3,mean_neg_L4,non_neutral_share_L1,non_neutral_share_L2,non_neutral_share_L3,non_neutral_share_L4,NYT_mention_L1,NYT_mention_L2,NYT_mention_L3,NYT_mention_L4,num_memes_L1,num_memes_L2,num_memes_L3,num_memes_L4,mean_meme_sentiment_L1,mean_meme_sentiment_L2,mean_meme_sentiment_L3,mean_meme_sentiment_L4,meme_engagement_L1,meme_engagement_L2,meme_engagement_L3,meme_engagement_L4,num_memes_z,num_memes_rel
hennessy,2023-08-21,,,,0,,,0,,,,0.0,0.0,2023,34,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-08-28,,,,0,,,0,,,,0.0,0.0,2023,35,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-09-04,,,,0,,,0,,,,0.0,0.0,2023,36,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-09-11,,,,0,,,0,,,,0.0,0.0,2023,37,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-09-18,,,,0,,,0,,,,0.0,0.0,2023,38,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-09-25,,,,0,,,0,,,,0.0,0.0,2023,39,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-10-02,,,,0,,,0,,,,0.0,0.0,2023,40,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-10-09,,,,0,,,0,,,,0.0,0.0,2023,41,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-10-16,,,,0,,,0,,,,0.0,0.0,2023,42,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-10-23,,,,0,,,0,,,,0.0,0.0,2023,43,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-10-30,,,,0,,,0,,,,0.0,0.0,2023,44,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-11-06,,,,0,,,0,,,,0.0,0.0,2023,45,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-11-13,,,,0,,,0,,,,0.0,0.0,2023,46,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-11-20,,,,0,,,0,,,,0.0,0.0,2023,47,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-11-27,,,,0,,,0,,,,0.0,0.0,2023,48,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-12-04,,,,0,,,0,,,,0.0,0.0,2023,49,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-12-11,,,,0,,,0,,,,0.0,0.0,2023,50,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-12-18,,,,0,,,0,,,,0.0,0.0,2023,51,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2023-12-25,,,,0,,,0,,,,0.0,0.0,2023,52,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-01-01,,,,0,,,0,,,,0.0,0.0,2024,1,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-01-08,,,,0,,,0,,,,0.0,0.0,2024,2,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-01-15,,,,0,,,0,,,,0.0,0.0,2024,3,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-01-22,,,,0,,,0,,,,0.0,0.0,2024,4,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-01-29,,,,0,,,0,,,,0.0,0.0,2024,5,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-02-05,,,,0,,,0,,,,0.0,0.0,2024,6,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-02-12,,,,0,,,0,,,,0.0,0.0,2024,7,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-02-19,,,,0,,,0,,,,0.0,0.0,2024,8,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-02-26,,,,0,,,0,,,,0.0,0.0,2024,9,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-03-04,,,,0,,,0,,,,0.0,0.0,2024,10,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-03-11,,,,0,,,0,,,,0.0,0.0,2024,11,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-03-18,,,,0,,,0,,,,0.0,0.0,2024,12,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-03-25,,,,0,,,0,,,,0.0,0.0,2024,13,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-04-01,,,,0,,,0,,,,0.0,0.0,2024,14,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-04-08,,,,0,,,0,,,,0.0,0.0,2024,15,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-04-15,,,,0,,,0,,,,0.0,0.0,2024,16,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-04-22,,,,0,,,0,,,,0.0,0.0,2024,17,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-04-29,,,,0,,,0,,,,0.0,0.0,2024,18,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-05-06,,,,0,,,0,,,,0.0,0.0,2024,19,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-05-13,,,,0,,,0,,,,0.0,0.0,2024,20,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-05-20,,,,0,,,0,,,,0.0,0.0,2024,21,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-05-27,,,,0,,,0,,,,0.0,0.0,2024,22,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-06-03,,,,0,,,0,,,,0.0,0.0,2024,23,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-06-10,,,,0,,,0,,,,0.0,0.0,2024,24,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-06-17,,,,0,,,0,,,,0.0,0.0,2024,25,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-06-24,,,,0,,,0,,,,0.0,0.0,2024,26,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-07-01,,,,0,,,0,,,,0.0,0.0,2024,27,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-07-08,,,,0,,,0,,,,0.0,0.0,2024,28,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-07-15,,,,0,,,0,,,,0.0,0.0,2024,29,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-07-22,,,,0,,,0,,,,0.0,0.0,2024,30,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-07-29,,,,0,,,0,,,,0.0,0.0,2024,31,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-08-05,,,,0,,,1,0.3285915827455028,0.6931471805599453,0.0,0.6931471805599453,0.5265890341390445,2024,32,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-08-12,,,,0,,,0,,,,0.0,0.0,2024,33,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3285915827455028,,,,0.6931471805599453,,,,0.0,0.0
hennessy,2024-08-19,,,,0,,,0,,,,0.0,0.0,2024,34,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.3285915827455028,,,,0.6931471805599453,,,0.0,0.0
hennessy,2024-08-26,,,,0,,,0,,,,0.0,0.0,2024,35,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.3285915827455028,,,,0.6931471805599453,,0.0,0.0
hennessy,2024-09-02,,,,0,,,0,,,,0.0,0.0,2024,36,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.3285915827455028,,,,0.6931471805599453,0.0,0.0
hennessy,2024-09-09,,,,0,,,0,,,,0.0,0.0,2024,37,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
hennessy,2024-09-16,,,,0,,,0,,,,0.0,0.0,2024,38,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
hennessy,2024-09-23,,,,0,,,0,,,,0.0,0.0,2024,39,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
hennessy,2024-09-30,,,,0,,,0,,,,0.0,0.0,2024,40,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0
hennessy,2024-10-07,,,,0,,,0,,,,0.0,0.0,2024,41,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-10-14,,,,0,,,0,,,,0.0,0.0,2024,42,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-10-21,,,,0,,,0,,,,0.0,0.0,2024,43,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-10-28,,,,0,,,0,,,,0.0,0.0,2024,44,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-11-04,,,,0,,,0,,,,0.0,0.0,2024,45,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-11-11,,,,0,,,0,,,,0.0,0.0,2024,46,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-11-18,,,,0,,,0,,,,0.0,0.0,2024,47,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-11-25,,,,0,,,0,,,,0.0,0.0,2024,48,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-12-02,,,,0,,,0,,,,0.0,0.0,2024,49,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-12-09,,,,0,,,0,,,,0.0,0.0,2024,50,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-12-16,,,,0,,,0,,,,0.0,0.0,2024,51,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-12-23,,,,0,,,0,,,,0.0,0.0,2024,52,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
hennessy,2024-12-30,,,,0,,,0,,,,0.0,0.0,2025,1,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2022-12-26,,,,0,,,0,,,,0.0,0.0,2022,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
honda,2023-01-02,5.299870906583237e-07,1.3150297739628058e-07,0.9999993443489076,2,-0.9999988143618168,0.9999998684970226,0,,,,0.0,0.0,2023,1,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,1.0
honda,2023-01-09,,,,0,,,0,,,,0.0,0.0,2023,2,-0.9999988143618168,,,,5.299870906583237e-07,,,,0.9999993443489076,,,,0.9999998684970226,,,,2.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,1.0
honda,2023-01-16,1.1274288112872456e-05,0.999752163887024,0.000236584221966,2,-0.0002253099338531,0.000247836112976,0,,,,0.0,0.0,2023,3,,-0.9999988143618168,,,,5.299870906583237e-07,,,,0.9999993443489076,,,,0.9999998684970226,,,0.0,2.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,1.0
honda,2023-01-23,9.989050795411458e-07,0.999990940093994,8.144763341988437e-06,1,-7.145858262447291e-06,9.059906005859377e-06,0,,,,0.0,0.0,2023,4,-0.0002253099338531,,-0.9999988143618168,,1.1274288112872456e-05,,5.299870906583237e-07,,0.000236584221966,,0.9999993443489076,,0.000247836112976,,0.9999998684970226,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-01-30,0.6501689011017663,0.2595642287340946,0.0902668661277382,6,0.559902034974028,0.7404357712659053,0,,,,0.0,0.0,2023,5,-7.145858262447291e-06,-0.0002253099338531,,-0.9999988143618168,9.989050795411458e-07,1.1274288112872456e-05,,5.299870906583237e-07,8.144763341988437e-06,0.000236584221966,,0.9999993443489076,9.059906005859377e-06,0.000247836112976,,0.9999998684970226,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-02-06,0.0725994753468869,0.4519039592895582,0.4754965723491819,7,-0.402897097002295,0.5480960407104418,0,,,,0.0,0.0,2023,6,0.559902034974028,-7.145858262447291e-06,-0.0002253099338531,,0.6501689011017663,9.989050795411458e-07,1.1274288112872456e-05,,0.0902668661277382,8.144763341988437e-06,0.000236584221966,,0.7404357712659053,9.059906005859377e-06,0.000247836112976,,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-02-13,4.600748612422952e-05,0.7845848472934449,0.2153691054037381,4,-0.2153230979176138,0.2154151527065551,0,,,,0.0,0.0,2023,7,-0.402897097002295,0.559902034974028,-7.145858262447291e-06,-0.0002253099338531,0.0725994753468869,0.6501689011017663,9.989050795411458e-07,1.1274288112872456e-05,0.4754965723491819,0.0902668661277382,8.144763341988437e-06,0.000236584221966,0.5480960407104418,0.7404357712659053,9.059906005859377e-06,0.000247836112976,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-02-20,9.10311044322043e-08,0.999996304512024,3.608925226217252e-06,1,-3.517894121785048e-06,3.695487976074219e-06,0,,,,0.0,0.0,2023,8,-0.2153230979176138,-0.402897097002295,0.559902034974028,-7.145858262447291e-06,4.600748612422952e-05,0.0725994753468869,0.6501689011017663,9.989050795411458e-07,0.2153691054037381,0.4754965723491819,0.0902668661277382,8.144763341988437e-06,0.2154151527065551,0.5480960407104418,0.7404357712659053,9.059906005859377e-06,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-02-27,,,,0,,,0,,,,0.0,0.0,2023,9,-3.517894121785048e-06,-0.2153230979176138,-0.402897097002295,0.559902034974028,9.10311044322043e-08,4.600748612422952e-05,0.0725994753468869,0.6501689011017663,3.608925226217252e-06,0.2153691054037381,0.4754965723491819,0.0902668661277382,3.695487976074219e-06,0.2154151527065551,0.5480960407104418,0.7404357712659053,1.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-03-06,,,,0,,,0,,,,0.0,0.0,2023,10,,-3.517894121785048e-06,-0.2153230979176138,-0.402897097002295,,9.10311044322043e-08,4.600748612422952e-05,0.0725994753468869,,3.608925226217252e-06,0.2153691054037381,0.4754965723491819,,3.695487976074219e-06,0.2154151527065551,0.5480960407104418,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-03-13,1.98763552816672e-06,0.999855637550354,0.000142342512845,2,-0.0001403548773168,0.0001443624496459,0,,,,0.0,0.0,2023,11,,,-3.517894121785048e-06,-0.2153230979176138,,,9.10311044322043e-08,4.600748612422952e-05,,,3.608925226217252e-06,0.2153691054037381,,,3.695487976074219e-06,0.2154151527065551,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-03-20,6.252274170037708e-05,0.7500533598140464,0.2498841058821881,2,-0.2498215831404877,0.2499466401859535,0,,,,0.0,0.0,2023,12,-0.0001403548773168,,,-3.517894121785048e-06,1.98763552816672e-06,,,9.10311044322043e-08,0.000142342512845,,,3.608925226217252e-06,0.0001443624496459,,,3.695487976074219e-06,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-03-27,0.1668970178317673,0.8330963984190021,6.559024058105933e-06,3,0.1668904588077092,0.1669036015809979,0,,,,0.0,0.0,2023,13,-0.2498215831404877,-0.0001403548773168,,,6.252274170037708e-05,1.98763552816672e-06,,,0.2498841058821881,0.000142342512845,,,0.2499466401859535,0.0001443624496459,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-04-03,3.7539961945347903e-06,0.8807643765371939,0.1192318627835728,4,-0.1192281087873782,0.1192356234628061,0,,,,0.0,0.0,2023,14,0.1668904588077092,-0.2498215831404877,-0.0001403548773168,,0.1668970178317673,6.252274170037708e-05,1.98763552816672e-06,,6.559024058105933e-06,0.2498841058821881,0.000142342512845,,0.1669036015809979,0.2499466401859535,0.0001443624496459,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-04-10,,,,0,,,0,,,,0.0,0.0,2023,15,-0.1192281087873782,0.1668904588077092,-0.2498215831404877,-0.0001403548773168,3.7539961945347903e-06,0.1668970178317673,6.252274170037708e-05,1.98763552816672e-06,0.1192318627835728,6.559024058105933e-06,0.2498841058821881,0.000142342512845,0.1192356234628061,0.1669036015809979,0.2499466401859535,0.0001443624496459,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-04-17,0.2636376433074474,0.7295414805412292,0.006820880662417,2,0.2568167626450304,0.2704585194587707,0,,,,0.0,0.0,2023,16,,-0.1192281087873782,0.1668904588077092,-0.2498215831404877,,3.7539961945347903e-06,0.1668970178317673,6.252274170037708e-05,,0.1192318627835728,6.559024058105933e-06,0.2498841058821881,,0.1192356234628061,0.1669036015809979,0.2499466401859535,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-04-24,2.2070869817980565e-05,0.1302753835916519,0.8697025179862976,1,-0.8696804471164796,0.8697246164083481,0,,,,0.0,0.0,2023,17,0.2568167626450304,,-0.1192281087873782,0.1668904588077092,0.2636376433074474,,3.7539961945347903e-06,0.1668970178317673,0.006820880662417,,0.1192318627835728,6.559024058105933e-06,0.2704585194587707,,0.1192356234628061,0.1669036015809979,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-05-01,9.418533224447856e-07,0.9999310970306396,6.794905325335776e-05,2,-6.700719993091298e-05,6.890296936035156e-05,0,,,,0.0,0.0,2023,18,-0.8696804471164796,0.2568167626450304,,-0.1192281087873782,2.2070869817980565e-05,0.2636376433074474,,3.7539961945347903e-06,0.8697025179862976,0.006820880662417,,0.1192318627835728,0.8697246164083481,0.2704585194587707,,0.1192356234628061,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-05-08,1.978335149033228e-07,0.9999891519546508,1.0655740879883524e-05,1,-1.04579073649802e-05,1.0848045349121094e-05,0,,,,0.0,0.0,2023,19,-6.700719993091298e-05,-0.8696804471164796,0.2568167626450304,,9.418533224447856e-07,2.2070869817980565e-05,0.2636376433074474,,6.794905325335776e-05,0.8697025179862976,0.006820880662417,,6.890296936035156e-05,0.8697246164083481,0.2704585194587707,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-05-15,,,,0,,,0,,,,0.0,0.0,2023,20,-1.04579073649802e-05,-6.700719993091298e-05,-0.8696804471164796,0.2568167626450304,1.978335149033228e-07,9.418533224447856e-07,2.2070869817980565e-05,0.2636376433074474,1.0655740879883524e-05,6.794905325335776e-05,0.8697025179862976,0.006820880662417,1.0848045349121094e-05,6.890296936035156e-05,0.8697246164083481,0.2704585194587707,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-05-22,,,,0,,,0,,,,0.0,0.0,2023,21,,-1.04579073649802e-05,-6.700719993091298e-05,-0.8696804471164796,,1.978335149033228e-07,9.418533224447856e-07,2.2070869817980565e-05,,1.0655740879883524e-05,6.794905325335776e-05,0.8697025179862976,,1.0848045349121094e-05,6.890296936035156e-05,0.8697246164083481,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-05-29,7.156252522122486e-06,0.9999790191650392,1.3858102647645865e-05,2,-6.701850125523379e-06,2.09808349609375e-05,0,,,,0.0,0.0,2023,22,,,-1.04579073649802e-05,-6.700719993091298e-05,,,1.978335149033228e-07,9.418533224447856e-07,,,1.0655740879883524e-05,6.794905325335776e-05,,,1.0848045349121094e-05,6.890296936035156e-05,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-06-05,1.5157105735852385e-05,0.9998540878295898,0.0001307632046518,1,-0.000115606098916,0.0001459121704101,0,,,,0.0,0.0,2023,23,-6.701850125523379e-06,,,-1.04579073649802e-05,7.156252522122486e-06,,,1.978335149033228e-07,1.3858102647645865e-05,,,1.0655740879883524e-05,2.09808349609375e-05,,,1.0848045349121094e-05,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-06-12,0.2498384750226243,0.5129746868187794,0.2371868102591179,2,0.0126516647635064,0.4870253131812205,0,,,,0.0,0.0,2023,24,-0.000115606098916,-6.701850125523379e-06,,,1.5157105735852385e-05,7.156252522122486e-06,,,0.0001307632046518,1.3858102647645865e-05,,,0.0001459121704101,2.09808349609375e-05,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-06-19,,,,0,,,0,,,,0.0,0.0,2023,25,0.0126516647635064,-0.000115606098916,-6.701850125523379e-06,,0.2498384750226243,1.5157105735852385e-05,7.156252522122486e-06,,0.2371868102591179,0.0001307632046518,1.3858102647645865e-05,,0.4870253131812205,0.0001459121704101,2.09808349609375e-05,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-06-26,1.7567888789926656e-05,0.9989622831344604,0.0010201295372098,1,-0.0010025616484199,0.0010377168655395,0,,,,0.0,0.0,2023,26,,0.0126516647635064,-0.000115606098916,-6.701850125523379e-06,,0.2498384750226243,1.5157105735852385e-05,7.156252522122486e-06,,0.2371868102591179,0.0001307632046518,1.3858102647645865e-05,,0.4870253131812205,0.0001459121704101,2.09808349609375e-05,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
honda,2023-07-03,0.7483594721161353,0.2509411452535914,0.0006993936115549,4,0.7476600785045804,0.7490588547464085,0,,,,0.0,0.0,2023,27,-0.0010025616484199,,0.0126516647635064,-0.000115606098916,1.7567888789926656e-05,,0.2498384750226243,1.5157105735852385e-05,0.0010201295372098,,0.2371868102591179,0.0001307632046518,0.0010377168655395,,0.4870253131812205,0.0001459121704101,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0
